country,date,Rt_adj,iar
Denmark,2020-07-27,1.2498924141291428,0.16039974685641453
Denmark,2020-07-28,1.2497911911881738,0.16039974685641453
Denmark,2020-07-29,1.2496858641730042,0.16039974685641453
Denmark,2020-07-30,1.2320987260245093,0.22042244958865662
Denmark,2020-07-31,1.231993529830745,0.22042244958865662
Denmark,2020-08-01,1.231884739516081,0.22042244958865662
Denmark,2020-08-02,1.2317720950200763,0.22042244958865662
Denmark,2020-08-03,1.231655358025145,0.22042244958865662
Denmark,2020-08-04,1.2315343043718863,0.22042244958865662
Denmark,2020-08-05,1.2314087058609298,0.22042244958865662
Denmark,2020-08-06,1.1009775835297522,0.2889700672858757
Denmark,2020-08-07,1.1008736189207304,0.2889700672858757
Denmark,2020-08-08,1.1007665444729622,0.2889700672858757
Denmark,2020-08-09,1.100656674775406,0.2889700672858757
Denmark,2020-08-10,1.1005442402206196,0.2889700672858757
Denmark,2020-08-11,1.1004293307563289,0.2889700672858757
Denmark,2020-08-12,1.1003119312121434,0.2889700672858757
Denmark,2020-08-13,1.0853613094539416,0.23149669886836802
Denmark,2020-08-14,1.0852474277589483,0.23149669886836802
Denmark,2020-08-15,1.0851318438692625,0.23149669886836802
Denmark,2020-08-16,1.0850143594916324,0.23149669886836802
Denmark,2020-08-17,1.0848948115074535,0.23149669886836802
Denmark,2020-08-18,1.0847730710489243,0.23149669886836802
Denmark,2020-08-19,1.0846490229975234,0.23149669886836802
Denmark,2020-08-20,1.2982171047564104,0.16068128163100973
Denmark,2020-08-21,1.2980418931389432,0.16068128163100973
Denmark,2020-08-22,1.2978637892706384,0.16068128163100973
Denmark,2020-08-23,1.2976805111592333,0.16068128163100973
Denmark,2020-08-24,1.297490237305816,0.16068128163100973
Denmark,2020-08-25,1.2972917618599742,0.16068128163100973
Denmark,2020-08-26,1.297084253616574,0.16068128163100973
Denmark,2020-08-27,1.4993800718747012,0.1571995178974543
Denmark,2020-08-28,1.4990904443061155,0.1571995178974543
Denmark,2020-08-29,1.4987881219657946,0.1571995178974543
Denmark,2020-08-30,1.4984690907541622,0.1571995178974543
Denmark,2020-08-31,1.4981299163573703,0.1571995178974543
Denmark,2020-09-01,1.497767965645906,0.1571995178974543
Denmark,2020-09-02,1.497381035395402,0.1571995178974543
Denmark,2020-09-03,1.4541297361323955,0.2021681411774241
Denmark,2020-09-04,1.4537286623569248,0.2021681411774241
Denmark,2020-09-05,1.4533021976388005,0.2021681411774241
Denmark,2020-09-06,1.4528485995713583,0.2021681411774241
Denmark,2020-09-07,1.4523660472651185,0.2021681411774241
Denmark,2020-09-08,1.4518525676647709,0.2021681411774241
Denmark,2020-09-09,1.451305986311236,0.2021681411774241
Denmark,2020-09-10,1.3154148740876253,0.22275965208793747
Denmark,2020-09-11,1.314924697886485,0.22275965208793747
Denmark,2020-09-12,1.3144071416699532,0.22275965208793747
Denmark,2020-09-13,1.313862680982511,0.22275965208793747
Denmark,2020-09-14,1.3132913902853325,0.22275965208793747
Denmark,2020-09-15,1.312692667926325,0.22275965208793747
Denmark,2020-09-16,1.3120653910622022,0.22275965208793747
Denmark,2020-09-17,1.1346096756860036,0.24325406465158905
Denmark,2020-09-18,1.1341135269823828,0.24325406465158905
Denmark,2020-09-19,1.1335985035381733,0.24325406465158905
Denmark,2020-09-20,1.1330669291330013,0.24325406465158905
Denmark,2020-09-21,1.1325205500034359,0.24325406465158905
Denmark,2020-09-22,1.1319601622990583,0.24325406465158905
Denmark,2020-09-23,1.1313858709841442,0.24325406465158905
Denmark,2020-09-24,1.0542056111387694,0.20841388996991803
Denmark,2020-09-25,1.0537020328619386,0.20841388996991803
Denmark,2020-09-26,1.0531900492829802,0.20841388996991803
Denmark,2020-09-27,1.0526703394274763,0.20841388996991803
Denmark,2020-09-28,1.052143421750092,0.20841388996991803
Denmark,2020-09-29,1.0516095123800993,0.20841388996991803
Denmark,2020-09-30,1.0510685860467481,0.20841388996991803
Denmark,2020-10-01,1.0767883232892541,0.1674953016958465
Denmark,2020-10-02,1.0762252200159421,0.1674953016958465
Denmark,2020-10-03,1.0756578077063026,0.1674953016958465
Denmark,2020-10-04,1.0750840078601163,0.1674953016958465
Denmark,2020-10-05,1.0745022086991842,0.1674953016958465
Denmark,2020-10-06,1.0739113765919384,0.1674953016958465
Denmark,2020-10-07,1.0733108236328284,0.1674953016958465
Denmark,2020-10-08,1.127232967521931,0.16131286555338076
Denmark,2020-10-09,1.1265762864694904,0.16131286555338076
Denmark,2020-10-10,1.1259122829658765,0.16131286555338076
Denmark,2020-10-11,1.1252376420101289,0.16131286555338076
Denmark,2020-10-12,1.1245497818790668,0.16131286555338076
Denmark,2020-10-13,1.1238470467355006,0.16131286555338076
Denmark,2020-10-14,1.123128343592569,0.16131286555338076
Denmark,2020-10-15,1.2069406273894112,0.188907252196868
Denmark,2020-10-16,1.2061065060910396,0.188907252196868
Denmark,2020-10-17,1.2052572546950173,0.188907252196868
Denmark,2020-10-18,1.204387416681487,0.188907252196868
Denmark,2020-10-19,1.2034926632685214,0.188907252196868
Denmark,2020-10-20,1.2025701277691978,0.188907252196868
Denmark,2020-10-21,1.20161783407071,0.188907252196868
Denmark,2020-10-22,1.213454246338381,0.25139354451202417
Denmark,2020-10-23,1.212452393393958,0.25139354451202417
Denmark,2020-10-24,1.211423454766923,0.25139354451202417
Denmark,2020-10-25,1.2103638479630667,0.25139354451202417
Denmark,2020-10-26,1.209270603938518,0.25139354451202417
Denmark,2020-10-27,1.2081414768776815,0.25139354451202417
Denmark,2020-10-28,1.2069746003527433,0.25139354451202417
Denmark,2020-10-29,1.2200893277904625,0.246885436408794
Denmark,2020-10-30,1.218857701548256,0.246885436408794
Denmark,2020-10-31,1.2175923226723746,0.246885436408794
Denmark,2020-11-01,1.2162886286807473,0.246885436408794
Denmark,2020-11-02,1.2149428588700142,0.246885436408794
Denmark,2020-11-03,1.2135522086224786,0.246885436408794
Denmark,2020-11-04,1.2121143887450891,0.246885436408794
Denmark,2020-11-05,1.2988031030777611,0.19757757228442285
Denmark,2020-11-06,1.2970953862691437,0.19757757228442285
Denmark,2020-11-07,1.2953377960380317,0.19757757228442285
Denmark,2020-11-08,1.29351798975999,0.19757757228442285
Denmark,2020-11-09,1.291625914248931,0.19757757228442285
Denmark,2020-11-10,1.2896545146299367,0.19757757228442285
Denmark,2020-11-11,1.2875985165102721,0.19757757228442285
Denmark,2020-11-12,1.3057745488263834,0.16936076347851453
Denmark,2020-11-13,1.3035472692792545,0.16936076347851453
Denmark,2020-11-14,1.301236832832493,0.16936076347851453
Denmark,2020-11-15,1.2988335534989768,0.16936076347851453
Denmark,2020-11-16,1.296329196974852,0.16936076347851453
Denmark,2020-11-17,1.2937172743982042,0.16936076347851453
Denmark,2020-11-18,1.2909922120538233,0.16936076347851453
Denmark,2020-11-19,1.3617374973416256,0.13733670739972798
Denmark,2020-11-20,1.358529679795627,0.13733670739972798
Denmark,2020-11-21,1.3552011640282824,0.13733670739972798
Denmark,2020-11-22,1.3517296209399912,0.13733670739972798
Denmark,2020-11-23,1.3480966339212814,0.13733670739972798
Denmark,2020-11-24,1.3442888336382806,0.13733670739972798
Denmark,2020-11-25,1.340295808913153,0.13733670739972798
Denmark,2020-11-26,1.5254139479256883,0.11439328741027789
Denmark,2020-11-27,1.5199008171618777,0.11439328741027789
Denmark,2020-11-28,1.5141407771577666,0.11439328741027789
Denmark,2020-11-29,1.5080649359160023,0.11439328741027789
Denmark,2020-11-30,1.5016165765087577,0.11439328741027789
Denmark,2020-12-01,1.4947552595978222,0.11439328741027789
Denmark,2020-12-02,1.4874502800365206,0.11439328741027789
Denmark,2020-12-03,1.5487184035155337,0.11363038093804677
Denmark,2020-12-04,1.5399237985553036,0.11363038093804677
Denmark,2020-12-05,1.5306204763665059,0.11363038093804677
Denmark,2020-12-06,1.520742630728985,0.11363038093804677
Denmark,2020-12-07,1.5102347681404307,0.11363038093804677
Denmark,2020-12-08,1.4990545177294627,0.11363038093804677
Denmark,2020-12-09,1.4871677444125682,0.11363038093804677
Denmark,2020-12-10,1.3478802326586712,0.11506711549312244
Denmark,2020-12-11,1.336956034271278,0.11506711549312244
Denmark,2020-12-12,1.3254638494766393,0.11506711549312244
Denmark,2020-12-13,1.3134371971921732,0.11506711549312244
Denmark,2020-12-14,1.3009041217817545,0.11506711549312244
Denmark,2020-12-15,1.2878824202097865,0.11506711549312244
Denmark,2020-12-16,1.2743837332734287,0.11506711549312244
Denmark,2020-12-17,1.113161675255762,0.08079138110793799
Denmark,2020-12-18,1.102225870629363,0.08079138110793799
Denmark,2020-12-19,1.0910223273915838,0.08079138110793799
Denmark,2020-12-20,1.0796206501615726,0.08079138110793799
Denmark,2020-12-21,1.0680791210111515,0.08079138110793799
Denmark,2020-12-22,1.056438637075062,0.08079138110793799
Denmark,2020-12-23,1.0447281471183774,0.08079138110793799
Denmark,2020-12-24,0.8478136427996844,0.06207998298030826
Denmark,2020-12-25,0.8400376299213974,0.06207998298030826
Denmark,2020-12-26,0.8323067980514628,0.06207998298030826
Denmark,2020-12-27,0.8246851035986875,0.06207998298030826
Denmark,2020-12-28,0.8172217236474425,0.06207998298030826
Denmark,2020-12-29,0.8099457133999829,0.06207998298030826
Denmark,2020-12-30,0.8028717906840038,0.06207998298030826
Denmark,2020-12-31,0.576066892820977,0.06473963865999031
Denmark,2021-01-01,0.5726662958039723,0.06473963865999031
Denmark,2021-01-02,0.5693981835894972,0.06473963865999031
Denmark,2021-01-03,0.5662907076976927,0.06473963865999031
Denmark,2021-01-04,0.563362499555758,0.06473963865999031
Denmark,2021-01-05,0.5606198324854814,0.06473963865999031
Denmark,2021-01-06,0.5580602830253432,0.06473963865999031
Denmark,2021-01-07,0.43301814200798305,0.07718647420009794
Denmark,2021-01-08,0.4316999758201771,0.07718647420009794
Denmark,2021-01-09,0.4304832750990697,0.07718647420009794
Denmark,2021-01-10,0.42936693530906056,0.07718647420009794
Denmark,2021-01-11,0.4283481358830105,0.07718647420009794
Denmark,2021-01-12,0.4274218570745502,0.07718647420009794
Denmark,2021-01-13,0.4265816939001199,0.07718647420009794
Denmark,2021-01-14,0.39719150072066794,0.11704736246864836
Denmark,2021-01-15,0.39661005528253224,0.11704736246864836
Denmark,2021-01-16,0.3960874278510912,0.11704736246864836
Denmark,2021-01-17,0.39561789451282,0.11704736246864836
Denmark,2021-01-18,0.39519620841815123,0.11704736246864836
Denmark,2021-01-19,0.39481756594241474,0.11704736246864836
Denmark,2021-01-20,0.39447758921099985,0.11704736246864836
Denmark,2021-01-21,0.43910943019657994,0.18801702482662627
Denmark,2021-01-22,0.4387813603270246,0.18801702482662627
Denmark,2021-01-23,0.4384883217300593,0.18801702482662627
Denmark,2021-01-24,0.4382254469510243,0.18801702482662627
Denmark,2021-01-25,0.4379886668117903,0.18801702482662627
Denmark,2021-01-26,0.4377747425079722,0.18801702482662627
Denmark,2021-01-27,0.4375810709713976,0.18801702482662627
Denmark,2021-01-28,0.5645305108042842,0.2635158010082304
Denmark,2021-01-29,0.5642761896657874,0.2635158010082304
Denmark,2021-01-30,0.5640462244831946,0.2635158010082304
Denmark,2021-01-31,0.5638362436825748,0.2635158010082304
Denmark,2021-02-01,0.5636428111835322,0.2635158010082304
Denmark,2021-02-02,0.563463522366325,0.2635158010082304
Denmark,2021-02-03,0.5632967053753828,0.2635158010082304
Denmark,2021-02-04,0.7220853991256214,0.3834189683880074
Denmark,2021-02-05,0.7218567052114344,0.3834189683880074
Denmark,2021-02-06,0.7216438591552823,0.3834189683880074
Denmark,2021-02-07,0.7214435603657048,0.3834189683880074
Denmark,2021-02-08,0.7212532893379139,0.3834189683880074
Denmark,2021-02-09,0.721071437396487,0.3834189683880074
Denmark,2021-02-10,0.7208970207786063,0.3834189683880074
Denmark,2021-02-11,0.9133797867796382,0.4798281376990109
Denmark,2021-02-12,0.9131307342539684,0.4798281376990109
Denmark,2021-02-13,0.9128916999598792,0.4798281376990109
Denmark,2021-02-14,0.9126595013423227,0.4798281376990109
Denmark,2021-02-15,0.9124317547141334,0.4798281376990109
Denmark,2021-02-16,0.9122070695059271,0.4798281376990109
Denmark,2021-02-17,0.9119847193911371,0.4798281376990109
Denmark,2021-02-18,0.9984114546914459,0.6020219621746743
Denmark,2021-02-19,0.9981566777164572,0.6020219621746743
Denmark,2021-02-20,0.9979048016236045,0.6020219621746743
Denmark,2021-02-21,0.9976543086352141,0.6020219621746743
Denmark,2021-02-22,0.9974040539355853,0.6020219621746743
Denmark,2021-02-23,0.9971533674038182,0.6020219621746743
Denmark,2021-02-24,0.9969018888060601,0.6020219621746743
Denmark,2021-02-25,1.1229499748966794,0.6522734198569669
Denmark,2021-02-26,1.122637118916798,0.6522734198569669
Denmark,2021-02-27,1.1223237776894848,0.6522734198569669
Denmark,2021-02-28,1.1220075272109855,0.6522734198569669
Denmark,2021-03-01,1.1216865037725192,0.6522734198569669
Denmark,2021-03-02,1.1213595847896738,0.6522734198569669
Denmark,2021-03-03,1.1210261263944377,0.6522734198569669
Denmark,2021-03-04,1.0887987033060327,0.7197561266996249
Denmark,2021-03-05,1.0884787990394083,0.7197561266996249
Denmark,2021-03-06,1.0881538139084161,0.7197561266996249
Denmark,2021-03-07,1.0878236443692224,0.7197561266996249
Denmark,2021-03-08,1.0874882035353552,0.7197561266996249
Denmark,2021-03-09,1.087147389260358,0.7197561266996249
Denmark,2021-03-10,1.08680107046578,0.7197561266996249
Denmark,2021-03-11,0.9962130573153748,0.7465950912551329
Denmark,2021-03-12,0.9959191407332615,0.7465950912551329
Denmark,2021-03-13,0.9956222614604602,0.7465950912551329
Denmark,2021-03-14,0.9953231702320303,0.7465950912551329
Denmark,2021-03-15,0.9950224547749291,0.7465950912551329
Denmark,2021-03-16,0.9947204368881103,0.7465950912551329
Denmark,2021-03-17,0.9944172405758636,0.7465950912551329
Denmark,2021-03-18,0.9879261567618774,0.7454809227129536
Denmark,2021-03-19,0.9876331405266138,0.7454809227129536
Denmark,2021-03-20,0.9873405956824319,0.7454809227129536
Denmark,2021-03-21,0.9870481217909178,0.7454809227129536
Denmark,2021-03-22,0.9867554211961892,0.7454809227129536
Denmark,2021-03-23,0.9864623106630167,0.7454809227129536
Denmark,2021-03-24,0.9861686710780445,0.7454809227129536
Denmark,2021-03-25,0.9490589301747876,0.7779148811034702
Denmark,2021-03-26,0.9487917469865493,0.7779148811034702
Denmark,2021-03-27,0.9485253813628776,0.7779148811034702
Denmark,2021-03-28,0.9482598621211114,0.7779148811034702
Denmark,2021-03-29,0.9479952185040617,0.7779148811034702
Denmark,2021-03-30,0.9477314533947413,0.7779148811034702
Denmark,2021-03-31,0.947468539190841,0.7779148811034702
Denmark,2021-04-01,0.947378013069943,0.7945313470266544
Denmark,2021-04-02,0.9471240574950246,0.7945313470266544
Denmark,2021-04-03,0.9468721499659218,0.7945313470266544
Denmark,2021-04-04,0.9466218838972211,0.7945313470266544
Denmark,2021-04-05,0.9463729541729745,0.7945313470266544
Denmark,2021-04-06,0.9461251719042025,0.7945313470266544
Denmark,2021-04-07,0.9458784171422449,0.7945313470266544
Denmark,2021-04-08,0.9476103662188664,0.825899440169745
Denmark,2021-04-09,0.9473705105921962,0.825899440169745
Denmark,2021-04-10,0.9471326966094111,0.825899440169745
Denmark,2021-04-11,0.9468965000767938,0.825899440169745
Denmark,2021-04-12,0.946661602743488,0.825899440169745
Denmark,2021-04-13,0.9464278097865748,0.825899440169745
Denmark,2021-04-14,0.9461950008230016,0.825899440169745
Denmark,2021-04-15,0.9523546940194164,0.8592514195994839
Denmark,2021-04-16,0.952125693753928,0.8592514195994839
Denmark,2021-04-17,0.9518985721303282,0.8592514195994839
Denmark,2021-04-18,0.9516728549713018,0.8592514195994839
Denmark,2021-04-19,0.9514481848574298,0.8592514195994839
Denmark,2021-04-20,0.9512243437127195,0.8592514195994839
Denmark,2021-04-21,0.9510011987261346,0.8592514195994839
Denmark,2021-04-22,1.058645359082812,0.8774030750609723
Denmark,2021-04-23,1.0583780439080273,0.8774030750609723
Denmark,2021-04-24,1.0581123266839148,0.8774030750609723
Denmark,2021-04-25,1.0578463477431217,0.8774030750609723
Denmark,2021-04-26,1.0575786942828689,0.8774030750609723
Denmark,2021-04-27,1.0573085403730424,0.8774030750609723
Denmark,2021-04-28,1.0570354431530324,0.8774030750609723
Denmark,2021-04-29,1.106894163264894,0.8976058585928208
Denmark,2021-04-30,1.1065943316641562,0.8976058585928208
Denmark,2021-05-01,1.1062919994899962,0.8976058585928208
Denmark,2021-05-02,1.1059859486996797,0.8976058585928208
Denmark,2021-05-03,1.1056752369609177,0.8976058585928208
Denmark,2021-05-04,1.1053592772499985,0.8976058585928208
Denmark,2021-05-05,1.1050377059791225,0.8976058585928208
Denmark,2021-05-06,1.0606699162527216,0.909627324200544
Denmark,2021-05-07,1.0603690444628586,0.909627324200544
Denmark,2021-05-08,1.0600642005269916,0.909627324200544
Denmark,2021-05-09,1.0597555245700512,0.909627324200544
Denmark,2021-05-10,1.0594431271096791,0.909627324200544
Denmark,2021-05-11,1.0591270430291266,0.909627324200544
Denmark,2021-05-12,1.058807240689594,0.909627324200544
Denmark,2021-05-13,0.9868759740700263,0.9158202528022363
Denmark,2021-05-14,0.9865968675595326,0.9158202528022363
Denmark,2021-05-15,0.9863160085975604,0.9158202528022363
Denmark,2021-05-16,0.9860339565777876,0.9158202528022363
Denmark,2021-05-17,0.9857511527656673,0.9158202528022363
Denmark,2021-05-18,0.9854678438920493,0.9158202528022363
Denmark,2021-05-19,0.9851841311094749,0.9158202528022363
Denmark,2021-05-20,0.894446890489565,0.9154527247037401
Denmark,2021-05-21,0.8942167146484977,0.9154527247037401
Denmark,2021-05-22,0.893987609782938,0.9154527247037401
Denmark,2021-05-23,0.8937602246326023,0.9154527247037401
Denmark,2021-05-24,0.8935350601421201,0.9154527247037401
Denmark,2021-05-25,0.8933123890059637,0.9154527247037401
Denmark,2021-05-26,0.8930923154166105,0.9154527247037401
Denmark,2021-05-27,0.720949406862051,0.912317227575008
Denmark,2021-05-28,0.7208117297785473,0.912317227575008
Denmark,2021-05-29,0.7206767389897898,0.912317227575008
Denmark,2021-05-30,0.7205453453864412,0.912317227575008
Denmark,2021-05-31,0.7204182171940146,0.912317227575008
Denmark,2021-06-01,0.7202956755399341,0.912317227575008
Denmark,2021-06-02,0.7201777917465475,0.912317227575008
